employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-22229571,Adama,Ndiaye,Masculin,Dakar,Pikine,2020-06-26,Opérations,Coordinateur Logistique,Licence,2088418,Bon,Oui,1977-10-12,
00-66948362,Coumba,Faye,Masculin,Thiès,Mbour,2016-10-09,Ressources Humaines,Recruteur,Licence,1642208,Bon,Non,1976-07-21,
00-20159797,Mamadou,Thiam,Féminin,Dakar,Dakar,2022-07-22,Finance,Comptable,Licence,1954257,Satisfaisant,Non,1990-01-28,
00-39321160,Cheikh,Fall,Féminin,Louga,Louga,2017-08-20,Service Clientèle,Spécialiste Support,Licence,2048463,À améliorer,Non,1960-09-21,
00-64183721,Abdoulaye,Diop,Masculin,Thiès,Mbour,2016-07-22,Opérations,Spécialiste des Stocks,Licence,1703067,Bon,Non,1970-02-11,
00-75901195,Fatou,Thiam,Féminin,Dakar,Guédiawaye,2022-05-12,Service Clientèle,Représentant Service Clientèle,Licence,1996536,Satisfaisant,Non,1977-04-22,
00-61133143,Ousmane,Faye,Féminin,Kaolack,Kaolack,2019-06-18,Informatique,Développeur Logiciel,Licence,2940399,Satisfaisant,Non,2003-03-05,
00-72099851,Ibrahima,Diallo,Masculin,Diourbel,Diourbel,2018-12-11,Opérations,Spécialiste des Stocks,Baccalauréat,2145082,Satisfaisant,Oui,1981-11-09,
00-86282104,Ousmane,Faye,Féminin,Saint-Louis,Dagana,2020-09-23,Opérations,Coordinateur Logistique,Licence,1812391,À améliorer,Non,1992-11-10,
00-55983437,Ousmane,Sow,Féminin,Diourbel,Mbacké,2022-02-21,Finance,Comptable,Licence,1777669,Bon,Non,1986-10-29,
00-85584044,Awa,Fall,Masculin,Kaolack,Guinguinéo,2016-05-13,Finance,Spécialiste des Comptes Fournisseurs,Licence,1708271,Bon,Non,1997-10-13,
00-48416466,Awa,Thiam,Féminin,Dakar,Pikine,2017-12-17,Ventes,Spécialiste des Ventes,Licence,2191658,Excellent,Non,1989-05-27,
00-52002448,Fatou,Diouf,Féminin,Kolda,Vélingara,2017-07-10,Opérations,Spécialiste des Stocks,Licence,1656278,Satisfaisant,Non,1995-04-21,
00-99756097,Coumba,Thiam,Masculin,Dakar,Pikine,2017-05-20,Service Clientèle,Technicien Support,Licence,2059402,Bon,Non,1990-05-06,
00-97256466,Ousmane,Ba,Masculin,Louga,Louga,2023-10-19,Ventes,Consultant Commercial,Master,2270809,À améliorer,Oui,1998-09-11,
00-34826795,Awa,Diallo,Féminin,Dakar,Dakar,2023-03-15,Ventes,Spécialiste des Ventes,Licence,2187052,Bon,Non,2000-09-17,
00-49647408,Mariama,Diouf,Masculin,Thiès,Mbour,2017-03-06,Opérations,Coordinateur Logistique,Licence,2049785,Bon,Non,1986-01-23,
00-99229431,Fatou,Fall,Féminin,Thiès,Tivaouane,2021-12-19,Finance,Comptable,Licence,2597797,Bon,Oui,2004-05-11,
00-72173598,Cheikh,Diop,Masculin,Kolda,Kolda,2020-12-22,Service Clientèle,Spécialiste Support,Licence,2117261,Bon,Oui,1999-08-19,
00-50290217,Mamadou,Sow,Masculin,Dakar,Dakar,2023-11-12,Informatique,Spécialiste Support Informatique,Baccalauréat,2199570,Satisfaisant,Oui,1978-10-09,
00-42476984,Fatou,Ba,Masculin,Kaolack,Kaolack,2023-06-06,Opérations,Coordinateur Logistique,Licence,1658550,Bon,Oui,1998-08-03,
00-48350150,Mamadou,Ndiaye,Féminin,Kaolack,Nioro du Rip,2020-01-08,Opérations,Spécialiste des Stocks,Licence,1828059,Bon,Non,2003-08-03,
00-48864288,Mamadou,Faye,Féminin,Kaolack,Guinguinéo,2017-03-30,Informatique,Spécialiste Support Informatique,Baccalauréat,1873689,Bon,Oui,1997-12-12,
00-21884589,Coumba,Diop,Masculin,Dakar,Pikine,2018-03-29,Informatique,Responsable Informatique,Master,3601817,Bon,Oui,1988-07-23,
00-57456960,Abdoulaye,Faye,Féminin,Fatick,Fatick,2018-10-10,Service Clientèle,Technicien Support,Baccalauréat,1672470,Bon,Non,1968-01-03,
00-13611753,Mariama,Fall,Masculin,Saint-Louis,Podor,2021-02-20,Opérations,Spécialiste des Stocks,Licence,1610527,À améliorer,Oui,1967-06-01,
00-28293268,Cheikh,Ndiaye,Masculin,Fatick,Fatick,2018-03-24,Marketing,Coordinateur Marketing,Licence,1952405,Satisfaisant,Non,1994-11-24,
00-21588880,Coumba,Faye,Masculin,Dakar,Pikine,2016-10-12,Informatique,Spécialiste Support Informatique,Baccalauréat,1682944,Excellent,Non,1982-11-01,
00-50614898,Cheikh,Diallo,Féminin,Saint-Louis,Podor,2023-01-09,Service Clientèle,Spécialiste Support,Licence,1924891,Bon,Non,1994-05-14,
00-73483848,Awa,Sow,Féminin,Louga,Kébémer,2017-08-18,Opérations,Coordinateur Logistique,Licence,2157971,Bon,Oui,1984-11-16,
00-68036462,Fatou,Fall,Masculin,Dakar,Dakar,2019-07-15,Opérations,Analyste des Opérations,Licence,2393485,Excellent,Oui,1981-04-23,
00-34916110,Abdoulaye,Sow,Féminin,Thiès,Mbour,2017-03-07,Opérations,Coordinateur Logistique,Licence,1820522,Satisfaisant,Oui,1996-02-08,
00-25635996,Fatou,Diop,Féminin,Kaolack,Nioro du Rip,2023-02-17,Marketing,Coordinateur Marketing,Licence,1982489,Bon,Non,1977-07-22,
00-37355760,Coumba,Ba,Féminin,Dakar,Dakar,2024-05-22,Opérations,Coordinateur Logistique,Licence,2021520,Satisfaisant,Oui,1971-04-25,
00-48923027,Ibrahima,Diallo,Féminin,Kédougou,Kédougou,2020-10-03,Ventes,Spécialiste des Ventes,Licence,2009175,Bon,Oui,1987-09-24,
00-80550543,Ibrahima,Diop,Féminin,Thiès,Tivaouane,2020-09-09,Informatique,Développeur Logiciel,Master,2824505,Excellent,Non,1986-04-23,
00-19426874,Ibrahima,Gueye,Masculin,Dakar,Guédiawaye,2022-11-04,Ventes,Consultant Commercial,Master,2444686,Satisfaisant,Oui,1996-09-29,
00-58380608,Fatou,Sow,Féminin,Dakar,Guédiawaye,2016-01-15,Informatique,Développeur Logiciel,Master,2921740,Bon,Non,1994-08-01,
00-87271115,Ibrahima,Diop,Féminin,Dakar,Guédiawaye,2020-05-25,Marketing,Coordinateur Marketing,Licence,2230422,À améliorer,Non,1987-03-03,
00-39119632,Cheikh,Diouf,Masculin,Thiès,Thiès,2019-12-07,Marketing,Coordinateur Marketing,Licence,2042019,Bon,Non,1979-04-11,
00-37769263,Awa,Fall,Masculin,Dakar,Dakar,2024-09-05,Informatique,Administrateur Système,Licence,3149238,Satisfaisant,Non,1968-05-15,
00-67852958,Adama,Fall,Féminin,Ziguinchor,Bignona,2016-04-09,Marketing,Créateur de Contenu,Licence,1747483,Bon,Non,1998-02-15,
00-19288498,Abdoulaye,Ba,Féminin,Dakar,Guédiawaye,2015-10-27,Opérations,Coordinateur Logistique,Licence,1680623,Excellent,Non,1978-09-12,
00-83531963,Ibrahima,Ba,Féminin,Louga,Kébémer,2021-07-27,Opérations,Spécialiste des Stocks,Licence,1658713,Satisfaisant,Non,1970-06-12,
00-74308224,Mariama,Diop,Masculin,Dakar,Guédiawaye,2018-08-31,Opérations,Spécialiste des Stocks,Licence,1961698,Bon,Non,1968-05-02,
00-42101893,Cheikh,Ndiaye,Féminin,Louga,Louga,2015-01-19,Opérations,Coordinateur Logistique,Licence,2143847,Bon,Non,1990-12-15,
00-45365918,Ibrahima,Diouf,Masculin,Diourbel,Bambey,2019-08-19,Informatique,Spécialiste Support Informatique,Licence,2197372,Bon,Non,1987-07-12,
00-44373400,Coumba,Fall,Féminin,Thiès,Thiès,2022-01-19,Ressources Humaines,Assistant RH,Licence,2004711,Satisfaisant,Non,1990-11-02,
00-76562797,Abdoulaye,Diouf,Féminin,Dakar,Dakar,2022-09-15,Ventes,Consultant Commercial,Licence,2714814,Bon,Oui,1989-08-04,
00-97646698,Abdoulaye,Ndiaye,Masculin,Diourbel,Diourbel,2017-02-11,Opérations,Coordinateur Logistique,Licence,1951653,Bon,Oui,1995-03-19,
00-38047152,Awa,Gueye,Masculin,Dakar,Dakar,2015-09-11,Ventes,Représentant Commercial,Licence,1845647,Satisfaisant,Non,1982-06-01,
00-76768369,Coumba,Ba,Féminin,Dakar,Guédiawaye,2016-11-20,Opérations,Spécialiste des Stocks,Licence,1606067,À améliorer,Non,1990-08-01,
00-17364562,Ousmane,Fall,Masculin,Thiès,Thiès,2024-01-08,Opérations,Spécialiste des Stocks,Baccalauréat,1787794,Bon,Oui,1983-03-29,
00-86951199,Ibrahima,Gueye,Masculin,Dakar,Dakar,2023-01-19,Opérations,Analyste des Opérations,Licence,2286015,Bon,Non,1995-09-02,
00-66978854,Adama,Fall,Masculin,Kaolack,Nioro du Rip,2015-09-25,Informatique,Spécialiste Support Informatique,Licence,1838703,Excellent,Oui,1970-04-15,
00-91542031,Mariama,Gueye,Masculin,Dakar,Pikine,2024-02-14,Opérations,Spécialiste des Stocks,Licence,2124780,Excellent,Non,1977-12-19,
00-91147508,Cheikh,Ndiaye,Féminin,Dakar,Dakar,2024-06-10,Opérations,Coordinateur Logistique,Licence,1905106,Bon,Non,1985-01-01,
00-71902897,Mamadou,Diop,Masculin,Dakar,Pikine,2020-06-21,Ventes,Consultant Commercial,Licence,2938786,Bon,Oui,1979-07-27,
00-52718225,Coumba,Diop,Féminin,Fatick,Gossas,2023-05-28,Ventes,Représentant Commercial,Licence,2066275,Satisfaisant,Non,1992-05-12,
00-18818288,Mariama,Diop,Féminin,Dakar,Guédiawaye,2020-02-17,Service Clientèle,Spécialiste Support,Baccalauréat,1573151,Satisfaisant,Non,1998-05-23,
00-34508920,Cheikh,Diallo,Masculin,Dakar,Pikine,2017-08-01,Service Clientèle,Technicien Support,Licence,1679145,Excellent,Non,1993-05-20,
00-64522034,Ousmane,Thiam,Féminin,Thiès,Thiès,2023-04-09,Opérations,Spécialiste des Stocks,Licence,1625745,À améliorer,Oui,2004-05-15,
00-82707266,Coumba,Thiam,Masculin,Tambacounda,Goudiry,2017-07-04,Ventes,Spécialiste des Ventes,Licence,2036334,Bon,Non,1961-01-03,
00-42669377,Abdoulaye,Diouf,Féminin,Dakar,Dakar,2020-09-29,Finance,Analyste Financier,Licence,2878195,Satisfaisant,Oui,1991-04-18,
00-87546952,Abdoulaye,Ndiaye,Féminin,Dakar,Guédiawaye,2017-03-01,Ventes,Spécialiste des Ventes,Master,2593323,Excellent,Non,1987-04-14,
00-28974799,Ousmane,Thiam,Féminin,Fatick,Foundiougne,2024-03-20,Ventes,Représentant Commercial,Licence,1967467,Satisfaisant,Non,1986-06-08,
00-57791003,Ousmane,Ba,Féminin,Dakar,Pikine,2017-09-27,Opérations,Spécialiste des Stocks,Licence,2065302,Satisfaisant,Non,1985-03-14,
00-66482920,Mamadou,Sow,Féminin,Ziguinchor,Oussouye,2024-09-23,Service Clientèle,Représentant Service Clientèle,Baccalauréat,1839823,À améliorer,Non,1979-07-06,
00-32158429,Cheikh,Gueye,Masculin,Kaolack,Guinguinéo,2020-09-01,Service Clientèle,Technicien Support,Baccalauréat,2442032,Satisfaisant,Non,1999-01-24,
00-83525025,Abdoulaye,Sow,Masculin,Kaolack,Nioro du Rip,2019-01-04,Service Clientèle,Spécialiste Support,Baccalauréat,2133306,Bon,Non,1991-06-17,
00-95215627,Cheikh,Ndiaye,Féminin,Dakar,Pikine,2024-04-26,Ventes,Consultant Commercial,Doctorat,3036593,Bon,Non,1996-11-06,
00-14367654,Mariama,Sow,Masculin,Matam,Kanel,2019-06-13,Opérations,Spécialiste des Stocks,Licence,2130709,Bon,Non,1983-11-02,
00-79643140,Mariama,Gueye,Féminin,Dakar,Dakar,2019-09-14,Opérations,Coordinateur Logistique,Licence,2096637,À améliorer,Oui,1984-11-16,
00-67811278,Abdoulaye,Diallo,Féminin,Sédhiou,Goudomp,2016-02-09,Service Clientèle,Représentant Service Clientèle,Licence,1995246,Bon,Oui,1983-09-21,
00-21856328,Fatou,Diop,Masculin,Ziguinchor,Oussouye,2019-09-15,Ventes,Consultant Commercial,Licence,3214439,Satisfaisant,Non,1991-11-29,
00-54683276,Ousmane,Ndiaye,Féminin,Dakar,Dakar,2020-07-21,Finance,Responsable Financier,Doctorat,3047364,Excellent,Non,1970-09-11,
00-15008521,Awa,Diallo,Féminin,Saint-Louis,Podor,2018-04-15,Service Clientèle,Représentant Service Clientèle,Licence,2257249,Satisfaisant,Non,1972-09-20,
00-78836380,Awa,Ba,Masculin,Tambacounda,Bakel,2022-08-30,Service Clientèle,Technicien Support,Licence,2038875,Bon,Non,1981-09-11,
00-20666439,Ousmane,Fall,Masculin,Dakar,Dakar,2017-08-24,Finance,Analyste Financier,Doctorat,2858978,Bon,Oui,1987-12-18,
00-51823028,Cheikh,Gueye,Féminin,Thiès,Thiès,2023-09-30,Opérations,Coordinateur Logistique,Licence,2118931,Satisfaisant,Non,1970-05-22,
00-82345360,Adama,Ba,Masculin,Dakar,Guédiawaye,2016-02-23,Service Clientèle,Spécialiste Support,Licence,1703558,À améliorer,Non,1994-03-25,
00-36607759,Adama,Ba,Féminin,Dakar,Guédiawaye,2016-06-11,Opérations,Coordinateur Logistique,Licence,1919212,Bon,Non,1983-08-06,
00-63642615,Mamadou,Diouf,Masculin,Kaffrine,Malem Hodar,2018-11-19,Informatique,Spécialiste Support Informatique,Licence,1674091,Bon,Non,1993-10-20,
00-46186895,Adama,Diouf,Féminin,Dakar,Pikine,2023-12-15,Finance,Analyste Financier,Licence,2782946,Satisfaisant,Non,1991-05-24,
00-63450403,Coumba,Sow,Féminin,Saint-Louis,Podor,2018-02-10,Ventes,Spécialiste des Ventes,Doctorat,1863670,Excellent,Oui,1968-08-07,
00-41067928,Abdoulaye,Fall,Masculin,Louga,Louga,2016-07-17,Service Clientèle,Spécialiste Support,Baccalauréat,1869121,Bon,Non,1965-09-22,
00-13664488,Cheikh,Diallo,Masculin,Kolda,Vélingara,2023-10-07,Opérations,Analyste des Opérations,Master,1841661,Satisfaisant,Non,1977-03-18,
00-94809946,Ousmane,Diallo,Masculin,Ziguinchor,Ziguinchor,2024-08-27,Marketing,Coordinateur Marketing,Licence,1724343,Bon,Non,1962-12-28,
00-65065698,Adama,Diop,Féminin,Sédhiou,Bounkiling,2015-02-15,Service Clientèle,Technicien Support,Baccalauréat,1976810,À améliorer,Non,1992-09-26,
00-21574000,Awa,Faye,Féminin,Ziguinchor,Bignona,2024-04-19,Opérations,Coordinateur Logistique,Licence,1695937,Bon,Non,2000-07-04,
00-30426294,Abdoulaye,Ndiaye,Masculin,Diourbel,Mbacké,2024-02-14,Opérations,Coordinateur Logistique,Licence,1691076,Bon,Non,1966-12-07,
00-88791839,Abdoulaye,Diallo,Masculin,Kaolack,Guinguinéo,2022-11-01,Opérations,Coordinateur Logistique,Licence,1842055,Satisfaisant,Non,1997-01-02,
00-97460707,Abdoulaye,Sow,Féminin,Ziguinchor,Ziguinchor,2019-02-11,Opérations,Analyste des Opérations,Licence,1807347,Satisfaisant,Oui,1995-03-20,
00-81817128,Ousmane,Diop,Masculin,Dakar,Guédiawaye,2024-07-12,Marketing,Coordinateur Marketing,Licence,2100742,Satisfaisant,Oui,1972-05-20,
00-94688822,Abdoulaye,Diop,Masculin,Saint-Louis,Saint-Louis,2024-03-18,Opérations,Spécialiste des Stocks,Baccalauréat,1775033,Bon,Non,1986-08-09,
00-44713772,Mamadou,Faye,Masculin,Diourbel,Diourbel,2020-08-24,Ventes,Représentant Commercial,Licence,2328430,Bon,Non,1988-12-06,
00-58413856,Mamadou,Thiam,Féminin,Matam,Matam,2016-03-18,Opérations,Analyste des Opérations,Master,2168425,Bon,Non,1998-09-01,
00-44845830,Mamadou,Sow,Masculin,Diourbel,Diourbel,2017-10-30,Service Clientèle,Spécialiste Support,Baccalauréat,1838245,Bon,Non,1976-03-24,
00-43806436,Coumba,Diallo,Féminin,Thiès,Tivaouane,2017-04-13,Opérations,Coordinateur Logistique,Licence,1864854,Bon,Oui,1999-03-04,
00-72196238,Mamadou,Diop,Féminin,Diourbel,Mbacké,2022-11-19,Service Clientèle,Technicien Support,Licence,2055272,À améliorer,Non,1988-10-20,
00-75365936,Ibrahima,Diouf,Féminin,Ziguinchor,Bignona,2022-07-23,Service Clientèle,Représentant Service Clientèle,Licence,1909062,À améliorer,Oui,1977-07-02,
00-26658243,Mariama,Ndiaye,Masculin,Tambacounda,Goudiry,2020-03-19,Opérations,Analyste des Opérations,Master,1758042,Excellent,Non,1970-01-05,
00-48263303,Ibrahima,Gueye,Masculin,Saint-Louis,Podor,2019-05-20,Opérations,Spécialiste des Stocks,Baccalauréat,1998718,Bon,Oui,2004-01-19,
00-28547302,Awa,Fall,Féminin,Kolda,Kolda,2023-10-01,Ventes,Spécialiste des Ventes,Doctorat,1706439,À améliorer,Oui,1973-12-10,
00-68401251,Fatou,Fall,Masculin,Kaolack,Nioro du Rip,2018-06-09,Opérations,Spécialiste des Stocks,Licence,2118282,Satisfaisant,Non,1977-06-03,
00-11608040,Awa,Gueye,Féminin,Dakar,Dakar,2024-04-24,Service Clientèle,Spécialiste Support,Baccalauréat,1847649,Bon,Non,1981-12-27,
00-18970696,Abdoulaye,Sow,Féminin,Dakar,Guédiawaye,2017-03-04,Informatique,Administrateur Système,Licence,2337135,Satisfaisant,Non,1999-06-13,
00-98887568,Mariama,Diouf,Masculin,Louga,Linguère,2020-01-16,Ventes,Consultant Commercial,Doctorat,3124140,Excellent,Non,1980-04-27,
00-25776356,Adama,Sow,Féminin,Diourbel,Diourbel,2020-07-31,Ventes,Spécialiste des Ventes,Licence,2488851,À améliorer,Non,2001-08-05,
00-47379354,Coumba,Faye,Féminin,Kaolack,Guinguinéo,2019-07-12,Opérations,Coordinateur Logistique,Licence,1706687,Bon,Oui,1998-06-13,
00-16198563,Mamadou,Ba,Féminin,Louga,Linguère,2019-12-20,Opérations,Spécialiste des Stocks,Baccalauréat,1774400,Bon,Non,1986-09-26,
00-23883460,Fatou,Faye,Masculin,Kaolack,Guinguinéo,2017-03-22,Service Clientèle,Technicien Support,Licence,1705602,Satisfaisant,Non,1975-02-25,
00-70192839,Adama,Ba,Féminin,Louga,Louga,2022-09-25,Finance,Analyste Financier,Licence,2458496,Satisfaisant,Non,2004-04-21,
00-46317175,Ibrahima,Diallo,Masculin,Louga,Linguère,2020-12-28,Informatique,Spécialiste Support Informatique,Baccalauréat,1844105,Bon,Non,1974-03-29,
00-48711031,Fatou,Sow,Masculin,Louga,Linguère,2018-07-06,Informatique,Développeur Logiciel,Licence,2962555,Excellent,Oui,1986-03-25,
00-30099327,Coumba,Sow,Féminin,Dakar,Dakar,2021-05-09,Service Clientèle,Représentant Service Clientèle,Baccalauréat,2041639,Bon,Non,1989-11-02,
00-81789730,Abdoulaye,Diouf,Masculin,Ziguinchor,Bignona,2023-04-02,Ventes,Spécialiste des Ventes,Master,1780657,Excellent,Oui,1992-09-18,
00-87011219,Coumba,Ba,Masculin,Thiès,Mbour,2022-01-02,Service Clientèle,Spécialiste Support,Licence,1795000,À améliorer,Oui,1993-01-08,
00-65640764,Ousmane,Gueye,Féminin,Dakar,Dakar,2017-01-05,Opérations,Analyste des Opérations,Master,2034877,Satisfaisant,Non,1986-08-11,
00-73398160,Awa,Ba,Masculin,Dakar,Dakar,2018-09-18,Opérations,Coordinateur Logistique,Licence,1974801,Satisfaisant,Non,1973-03-05,
00-18690503,Coumba,Fall,Féminin,Diourbel,Mbacké,2024-02-04,Informatique,Spécialiste Support Informatique,Baccalauréat,2171081,Satisfaisant,Oui,1980-07-04,
00-89794795,Mariama,Ba,Féminin,Dakar,Guédiawaye,2024-12-18,Service Clientèle,Représentant Service Clientèle,Baccalauréat,2037238,Satisfaisant,Oui,1990-02-02,
00-87424535,Awa,Ba,Féminin,Kédougou,Saraya,2024-02-12,Service Clientèle,Spécialiste Support,Licence,1785662,Satisfaisant,Oui,1996-12-08,
00-50358836,Adama,Diallo,Féminin,Saint-Louis,Saint-Louis,2017-11-21,Opérations,Coordinateur Logistique,Licence,2077674,À améliorer,Oui,1995-10-03,
00-20969062,Awa,Faye,Féminin,Thiès,Thiès,2023-08-11,Ventes,Spécialiste des Ventes,Licence,2509895,Satisfaisant,Non,1963-06-20,
00-87384890,Abdoulaye,Diouf,Masculin,Kédougou,Kédougou,2023-09-17,Opérations,Spécialiste des Stocks,Licence,1762834,Bon,Non,1978-12-01,
00-50530217,Abdoulaye,Sow,Féminin,Dakar,Guédiawaye,2024-07-10,Ventes,Spécialiste des Ventes,Doctorat,2249332,Bon,Non,1970-06-29,
00-83366106,Ousmane,Ndiaye,Masculin,Dakar,Dakar,2017-02-27,Opérations,Spécialiste des Stocks,Licence,2132841,Bon,Non,1970-11-01,
00-74807392,Mariama,Thiam,Féminin,Thiès,Thiès,2022-02-04,Ressources Humaines,Assistant RH,Baccalauréat,1981682,Satisfaisant,Non,1998-02-18,
00-71537646,Mamadou,Diop,Masculin,Thiès,Tivaouane,2019-10-30,Opérations,Coordinateur Logistique,Licence,1995026,Bon,Non,1990-04-29,
00-94895802,Fatou,Diouf,Masculin,Louga,Linguère,2017-07-18,Service Clientèle,Spécialiste Support,Baccalauréat,2068605,Bon,Non,1998-02-01,
00-31048578,Awa,Thiam,Féminin,Dakar,Pikine,2023-01-30,Marketing,Créateur de Contenu,Baccalauréat,1731488,Bon,Non,2002-10-04,
00-32279754,Adama,Fall,Féminin,Diourbel,Diourbel,2020-10-08,Opérations,Coordinateur Logistique,Licence,1786191,Bon,Non,1982-03-29,
00-92477427,Adama,Gueye,Féminin,Diourbel,Diourbel,2019-10-09,Informatique,Développeur Logiciel,Master,3102207,Satisfaisant,Non,1966-11-26,
00-82630931,Adama,Diouf,Masculin,Kaolack,Nioro du Rip,2024-02-09,Ressources Humaines,Recruteur,Baccalauréat,1835600,Bon,Non,1986-10-03,
00-38857853,Ibrahima,Diouf,Féminin,Kolda,Kolda,2019-12-18,Service Clientèle,Technicien Support,Baccalauréat,1669051,Satisfaisant,Non,1973-05-25,
00-64024116,Coumba,Ndiaye,Masculin,Diourbel,Diourbel,2024-04-09,Opérations,Spécialiste des Stocks,Baccalauréat,1923090,Satisfaisant,Non,1984-04-22,
00-11861851,Cheikh,Fall,Masculin,Thiès,Thiès,2015-09-08,Informatique,Spécialiste Support Informatique,Baccalauréat,1821542,Bon,Oui,1965-07-03,
00-12842057,Abdoulaye,Diop,Masculin,Kolda,Kolda,2023-03-31,Finance,Analyste Financier,Licence,2347642,Bon,Non,1964-06-14,
00-18156510,Coumba,Thiam,Féminin,Diourbel,Diourbel,2022-06-27,Service Clientèle,Représentant Service Clientèle,Baccalauréat,1975157,Bon,Non,1989-06-25,
00-68336875,Ibrahima,Sow,Féminin,Dakar,Guédiawaye,2017-04-25,Ventes,Représentant Commercial,Licence,2109398,Satisfaisant,Non,1978-05-08,
00-14714118,Ibrahima,Thiam,Masculin,Ziguinchor,Ziguinchor,2017-04-13,Marketing,Coordinateur Marketing,Licence,1980739,Bon,Non,1988-08-21,
00-89707590,Fatou,Gueye,Féminin,Dakar,Dakar,2020-06-29,Marketing,Spécialiste SEO,Baccalauréat,2028017,Bon,Non,1998-03-28,
00-69090438,Adama,Ndiaye,Féminin,Dakar,Dakar,2021-01-20,Opérations,Coordinateur Logistique,Licence,1904653,Satisfaisant,Oui,1970-12-10,
00-73722811,Mariama,Diallo,Masculin,Dakar,Pikine,2023-02-08,Opérations,Coordinateur Logistique,Licence,2094169,Bon,Non,1980-12-05,
00-69276156,Fatou,Gueye,Féminin,Sédhiou,Bounkiling,2019-11-12,Informatique,Spécialiste Support Informatique,Licence,1630035,Satisfaisant,Non,1998-02-19,
00-47067805,Awa,Faye,Masculin,Dakar,Pikine,2020-03-08,Service Clientèle,Spécialiste Support,Licence,1968242,Bon,Oui,2000-05-01,
00-69961577,Ibrahima,Diallo,Masculin,Kaolack,Kaolack,2020-12-05,Marketing,Coordinateur Marketing,Licence,2189337,Bon,Non,1971-09-24,
00-10468741,Mamadou,Sow,Féminin,Kaolack,Kaolack,2018-01-16,Opérations,Analyste des Opérations,Master,2538030,Satisfaisant,Non,2001-11-22,
00-30020648,Mamadou,Ndiaye,Masculin,Dakar,Pikine,2019-11-27,Opérations,Spécialiste des Stocks,Baccalauréat,1679755,Bon,Oui,2001-07-03,
00-92068284,Cheikh,Diop,Masculin,Diourbel,Diourbel,2017-04-23,Ventes,Consultant Commercial,Master,2322335,Satisfaisant,Non,1992-05-08,
00-99026911,Mariama,Diouf,Masculin,Kédougou,Kédougou,2017-05-20,Ressources Humaines,Recruteur,Licence,1916659,Bon,Non,1984-03-17,
00-39887679,Cheikh,Diop,Féminin,Tambacounda,Bakel,2021-11-08,Informatique,Développeur Logiciel,Licence,2774075,Excellent,Oui,1984-02-09,
00-14430199,Abdoulaye,Diallo,Féminin,Sédhiou,Bounkiling,2023-09-20,Ventes,Responsable des Ventes,Master,3320408,Bon,Oui,1983-04-10,
